SRX044004	ce11	TFs and others	4107237	failed	15898434		2026-04-06T07:10:39+09:00	2026-04-06T07:12:10+09:00	15	76	91	no_bigwig_output	0
SRX054305	ce11	TFs and others	2488882	running	15898481		2026-04-06T07:12:12+09:00	2026-04-06T07:12:12+09:00					0
SRX054304	ce11	TFs and others	3180657	running	15898480		2026-04-06T07:12:12+09:00	2026-04-06T07:12:12+09:00					0
SRX043989	ce11	TFs and others	5494920	failed	15898419		2026-04-06T07:10:39+09:00	2026-04-06T07:12:16+09:00	25	72	97	no_bigwig_output	0
SRX043994	ce11	TFs and others	9149187	failed	15898424		2026-04-06T07:10:39+09:00	2026-04-06T07:12:16+09:00	12	85	97	no_bigwig_output	0
SRX054307	ce11	TFs and others	5195407	running	15898483		2026-04-06T07:12:18+09:00	2026-04-06T07:12:18+09:00					0
SRX054306	ce11	TFs and others	4042196	running	15898482		2026-04-06T07:12:18+09:00	2026-04-06T07:12:18+09:00					0
SRX044002	ce11	TFs and others	4377247	failed	15898432		2026-04-06T07:10:39+09:00	2026-04-06T07:12:18+09:00	17	82	99	no_bigwig_output	0
SRX043999	ce11	TFs and others	4797823	failed	15898429		2026-04-06T07:10:39+09:00	2026-04-06T07:12:18+09:00	24	75	99	no_bigwig_output	0
SRX043992	ce11	TFs and others	6877445	failed	15898422		2026-04-06T07:10:39+09:00	2026-04-06T07:12:19+09:00	10	65	75	no_bigwig_output	0
SRX054308	ce11	TFs and others	2804733	running	15898484		2026-04-06T07:12:21+09:00	2026-04-06T07:12:21+09:00					0
SRX054310	ce11	TFs and others	1387623	running	15898486		2026-04-06T07:12:21+09:00	2026-04-06T07:12:21+09:00					0
SRX054309	ce11	TFs and others	3419652	running	15898485		2026-04-06T07:12:21+09:00	2026-04-06T07:12:21+09:00					0
SRX054266	ce11	TFs and others	858599	failed	15898478		2026-04-06T07:12:05+09:00	2026-04-06T07:12:22+09:00	6	11	17	no_bigwig_output	0
SRX054211	ce11	TFs and others	3671631	failed	15898459		2026-04-06T07:11:26+09:00	2026-04-06T07:12:22+09:00	20	36	56	no_bigwig_output	0
SRX054250	ce11	TFs and others	5712711	failed	15898462		2026-04-06T07:11:36+09:00	2026-04-06T07:12:23+09:00	13	34	47	no_bigwig_output	0
SRX054311	ce11	TFs and others	4502986	running	15898487		2026-04-06T07:12:24+09:00	2026-04-06T07:12:24+09:00					0
SRX059223	ce11	Histone	17396159	running	15898488		2026-04-06T07:12:24+09:00	2026-04-06T07:12:24+09:00					0
DRX184549	ce11	Histone	26291984	running	15898490		2026-04-06T07:12:24+09:00	2026-04-06T07:12:24+09:00					0
SRX054258	ce11	TFs and others	1934794	failed	15898470		2026-04-06T07:11:54+09:00	2026-04-06T07:12:25+09:00	8	23	31	no_bigwig_output	0
SRX054253	ce11	TFs and others	3535784	failed	15898465		2026-04-06T07:11:44+09:00	2026-04-06T07:12:26+09:00	11	30	41	no_bigwig_output	0
SRX054264	ce11	TFs and others	1060761	failed	15898476		2026-04-06T07:12:05+09:00	2026-04-06T07:12:26+09:00	6	15	21	no_bigwig_output	0
DRX184550	ce11	Histone	23827690	running	15898491		2026-04-06T07:12:27+09:00	2026-04-06T07:12:27+09:00					0
DRX184552	ce11	Histone	28391575	running	15898492		2026-04-06T07:12:27+09:00	2026-04-06T07:12:27+09:00					0
SRX054248	ce11	TFs and others	2689326	failed	15898460		2026-04-06T07:11:29+09:00	2026-04-06T07:12:27+09:00	17	41	58	no_bigwig_output	0
DRX184553	ce11	Histone	29549494	running	15898493		2026-04-06T07:12:27+09:00	2026-04-06T07:12:27+09:00					0
SRX054252	ce11	TFs and others	2829693	failed	15898464		2026-04-06T07:11:41+09:00	2026-04-06T07:12:28+09:00	11	36	47	no_bigwig_output	0
SRX044006	ce11	TFs and others	4786851	failed	15898436		2026-04-06T07:10:39+09:00	2026-04-06T07:12:29+09:00	21	88	109	no_bigwig_output	0
SRX044015	ce11	TFs and others	4109787	failed	15898445		2026-04-06T07:10:42+09:00	2026-04-06T07:12:29+09:00	53	54	107	no_bigwig_output	0
DRX325721	ce11	TFs and others	8866489	running	15898497		2026-04-06T07:12:30+09:00	2026-04-06T07:12:30+09:00					0
DRX325720	ce11	TFs and others	11514675	running	15898496		2026-04-06T07:12:30+09:00	2026-04-06T07:12:30+09:00					0
DRX325719	ce11	TFs and others	8702767	running	15898495		2026-04-06T07:12:30+09:00	2026-04-06T07:12:30+09:00					0
DRX184554	ce11	Histone	28727719	running	15898494		2026-04-06T07:12:30+09:00	2026-04-06T07:12:30+09:00					0
SRX054207	ce11	TFs and others	4220063	failed	15898455		2026-04-06T07:10:42+09:00	2026-04-06T07:12:33+09:00	53	58	111	no_bigwig_output	0
DRX325722	ce11	TFs and others	6786223	running	15898498		2026-04-06T07:12:34+09:00	2026-04-06T07:12:34+09:00					0
SRX054259	ce11	TFs and others	2438831	failed	15898471		2026-04-06T07:11:56+09:00	2026-04-06T07:12:37+09:00	8	33	41	no_bigwig_output	0
DRX325723	ce11	Histone	12457621	running	15898499		2026-04-06T07:12:38+09:00	2026-04-06T07:12:38+09:00					0
SRX054257	ce11	TFs and others	3573958	failed	15898469		2026-04-06T07:11:50+09:00	2026-04-06T07:12:38+09:00	17	31	48	no_bigwig_output	0
SRX054263	ce11	TFs and others	2872705	failed	15898475		2026-04-06T07:12:02+09:00	2026-04-06T07:12:40+09:00	9	29	38	no_bigwig_output	0
DRX325724	ce11	Histone	10465047	running	15898500		2026-04-06T07:12:41+09:00	2026-04-06T07:12:41+09:00					0
DRX325725	ce11	Histone	9898854	running	15898501		2026-04-06T07:12:41+09:00	2026-04-06T07:12:41+09:00					0
DRX325724	ce11	Histone	10465047	failed	15898500		2026-04-06T07:12:41+09:00	2026-04-06T07:12:41+09:00	0			no_fastq_found	0
SRX044012	ce11	TFs and others	3021900	failed	15898442		2026-04-06T07:10:42+09:00	2026-04-06T07:12:42+09:00	10	47	57	no_bigwig_output	0
SRX054251	ce11	TFs and others	3852108	failed	15898463		2026-04-06T07:11:41+09:00	2026-04-06T07:12:42+09:00	11	50	61	no_bigwig_output	0
SRX054262	ce11	TFs and others	2973812	failed	15898474		2026-04-06T07:12:02+09:00	2026-04-06T07:12:42+09:00	9	31	40	no_bigwig_output	0
SRX054310	ce11	TFs and others	1387623	failed	15898486		2026-04-06T07:12:21+09:00	2026-04-06T07:12:43+09:00	7	14	21	no_bigwig_output	0
DRX325726	ce11	TFs and others	8969932	running	15898502		2026-04-06T07:12:43+09:00	2026-04-06T07:12:43+09:00					0
DRX325727	ce11	TFs and others	7081179	running	15898503		2026-04-06T07:12:43+09:00	2026-04-06T07:12:43+09:00					0
